19204,18895,18679,18788,18457,18585,18103,17690,17544,17071,16941,16778,16305,15898,15572,15112,14267,12709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19026,18889,18853,18384,18713,18587,18114,17969,17629,17211,17219,16928,16491,16271,15736,15503,15377,11778,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19170,19059,18655,18795,18833,18433,18355,18136,17679,17460,17221,17028,16799,16251,16291,15909,15342,14484,15361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20611,19087,19056,18792,18459,18488,18174,18348,17987,17654,17362,17142,16754,16741,16390,15881,15679,15281,15019,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25653,19781,18821,18716,18481,18438,18467,18298,18323,17535,17851,17314,17156,16730,16543,16014,15866,15330,15179,17610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654248,21051,19238,18780,18690,18811,18485,18365,18212,17987,17870,17690,17296,17207,16494,16320,15945,15618,15199,13696,12798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,663163,20171,18846,18694,18675,18757,18914,18305,18142,17648,17594,17622,17125,16762,16604,16364,15776,15452,15013,11706,8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,649111,22621,19314,18801,18914,18664,18813,18419,17820,18208,17877,17320,17338,17129,16756,16255,15982,15765,15522,14034,15337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,659323,20303,18873,19018,18739,18290,18521,18362,18318,18021,17723,17542,17082,17086,16703,16443,16100,15379,15023,14640,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,642089,25329,19475,19053,18664,18731,18661,18678,18285,18091,18024,17509,17332,17059,16867,16360,16276,15632,15257,15187,17441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,655130,20821,19305,19024,18881,18683,18531,18266,17944,18049,17587,17567,17077,16937,16606,16334,16006,15692,15054,13694,12812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,663069,20058,18975,18617,18744,18699,18330,18374,18121,18068,17757,17502,17197,16873,16480,16259,15905,15444,14982,11804,8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177489,256856,157199,62112,27227,19873,18904,18682,18357,18220,18039,17944,17343,17647,16803,16676,16232,15834,15611,15413,13769,8897,3422,924,157,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76540,235962,226995,111203,42482,22897,19042,18614,18608,18397,18182,18012,17534,17448,17029,16902,16472,16198,15996,15316,14891,12228,6493,2186,486,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17110,143141,259615,180862,75602,30860,20506,19136,18551,18261,18209,18012,17996,17521,17213,17035,16537,16373,16174,15737,15092,14337,10137,4402,1183,208,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,50894,211435,244511,131828,50857,24575,19605,18502,18536,18477,18152,18076,17772,17650,17075,16445,16466,16349,15979,15630,15186,13191,7780,2759,666,85,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
